time,Input,N1_n,N1_h,N1_m,N1_v,N1_i,N1_dv,N1_refact
123.20,0.0,0.4528,0.3844,0.0138,-68.9681,-4.1500,0.0428,0.0000
123.60,0.0,0.4508,0.3868,0.0138,-68.9250,-4.1500,0.0432,0.0000
124.00,0.0,0.4488,0.3892,0.0139,-68.8815,-4.1500,0.0435,0.0000
124.40,0.0,0.4468,0.3916,0.0140,-68.8377,-4.1500,0.0438,0.0000
124.80,0.0,0.4449,0.3939,0.0141,-68.7936,-4.1500,0.0441,0.0000
125.20,0.0,0.4429,0.3962,0.0142,-68.7492,-4.1500,0.0444,0.0000
125.60,0.0,0.4410,0.3985,0.0143,-68.7045,-4.1500,0.0447,0.0000
126.00,0.0,0.4391,0.4008,0.0144,-68.6596,-4.1500,0.0450,0.0000
126.40,0.0,0.4372,0.4030,0.0145,-68.6143,-4.1500,0.0453,0.0000
126.80,0.0,0.4353,0.4053,0.0146,-68.5687,-4.1500,0.0456,0.0000
127.20,0.0,0.4334,0.4075,0.0147,-68.5228,-4.1500,0.0459,0.0000
127.60,0.0,0.4316,0.4097,0.0148,-68.4767,-4.1500,0.0461,0.0000
128.00,0.0,0.4298,0.4119,0.0149,-68.4303,-4.1500,0.0464,0.0000
128.40,0.0,0.4279,0.4141,0.0150,-68.3836,-4.1500,0.0467,0.0000
128.80,0.0,0.4261,0.4162,0.0151,-68.3366,-4.1500,0.0470,0.0000
129.20,0.0,0.4243,0.4183,0.0152,-68.2894,-4.1500,0.0472,0.0000
129.60,0.0,0.4226,0.4204,0.0153,-68.2419,-4.1500,0.0475,0.0000
130.00,0.0,0.4208,0.4225,0.0154,-68.1941,-4.1500,0.0478,0.0000
130.40,0.0,0.4191,0.4246,0.0155,-68.1461,-4.1500,0.0480,0.0000
130.80,0.0,0.4173,0.4267,0.0156,-68.0978,-4.1500,0.0483,0.0000
131.20,0.0,0.4156,0.4287,0.0158,-68.0493,-4.1500,0.0485,0.0000
131.60,0.0,0.4139,0.4307,0.0159,-68.0005,-4.1500,0.0488,0.0000
132.00,0.0,0.4122,0.4327,0.0160,-67.9515,-4.1500,0.0490,0.0000
132.40,0.0,0.4106,0.4347,0.0161,-67.9023,-4.1500,0.0492,0.0000
132.80,0.0,0.4089,0.4367,0.0162,-67.8528,-4.1500,0.0495,0.0000
133.20,0.0,0.4073,0.4386,0.0163,-67.8031,-4.1500,0.0497,0.0000
133.60,0.0,0.4056,0.4405,0.0165,-67.7532,-4.1500,0.0499,0.0000
134.00,0.0,0.4040,0.4425,0.0166,-67.7031,-4.1500,0.0501,0.0000
134.40,0.0,0.4024,0.4443,0.0167,-67.6527,-4.1500,0.0503,0.0000
134.80,0.0,0.4008,0.4462,0.0168,-67.6021,-4.1500,0.0506,0.0000
135.20,0.0,0.3993,0.4481,0.0170,-67.5514,-4.1500,0.0508,0.0000
135.60,0.0,0.3977,0.4499,0.0171,-67.5004,-4.1500,0.0510,0.0000
136.00,0.0,0.3962,0.4518,0.0172,-67.4493,-4.1500,0.0512,0.0000
136.40,0.0,0.3946,0.4536,0.0174,-67.3979,-4.1500,0.0513,0.0000
136.80,0.0,0.3931,0.4554,0.0175,-67.3464,-4.1500,0.0515,0.0000
137.20,0.0,0.3916,0.4571,0.0176,-67.2947,-4.1500,0.0517,0.0000
137.60,0.0,0.3901,0.4589,0.0178,-67.2428,-4.1500,0.0519,0.0000
138.00,0.0,0.3886,0.4606,0.0179,-67.1907,-4.1500,0.0521,0.0000
138.40,0.0,0.3872,0.4624,0.0180,-67.1385,-4.1500,0.0522,0.0000
138.80,0.0,0.3857,0.4641,0.0182,-67.0861,-4.1500,0.0524,0.0000
139.20,0.0,0.3843,0.4658,0.0183,-67.0336,-4.1500,0.0525,0.0000
139.60,0.0,0.3829,0.4675,0.0185,-66.9809,-4.1500,0.0527,0.0000
140.00,0.0,0.3814,0.4691,0.0186,-66.9281,-4.1500,0.0528,0.0000
140.40,0.0,0.3800,0.4708,0.0187,-66.8751,-4.1500,0.0530,0.0000
140.80,0.0,0.3787,0.4724,0.0189,-66.8220,-4.1500,0.0531,0.0000
141.20,0.0,0.3773,0.4740,0.0190,-66.7687,-4.1500,0.0532,0.0000
141.60,0.0,0.3759,0.4756,0.0192,-66.7153,-4.1500,0.0534,0.0000
142.00,0.0,0.3746,0.4772,0.0193,-66.6618,-4.1500,0.0535,0.0000
142.40,0.0,0.3732,0.4788,0.0195,-66.6082,-4.1500,0.0536,0.0000
142.80,0.0,0.3719,0.4803,0.0197,-66.5545,-4.1500,0.0537,0.0000
143.20,0.0,0.3706,0.4818,0.0198,-66.5007,-4.1500,0.0538,0.0000
143.60,0.0,0.3693,0.4834,0.0200,-66.4467,-4.1500,0.0539,0.0000
144.00,0.0,0.3680,0.4849,0.0201,-66.3927,-4.1500,0.0540,0.0000
144.40,0.0,0.3668,0.4864,0.0203,-66.3385,-4.1500,0.0541,0.0000
144.80,0.0,0.3655,0.4878,0.0205,-66.2843,-4.1500,0.0542,0.0000
145.20,0.0,0.3643,0.4893,0.0206,-66.2300,-4.1500,0.0543,0.0000
145.60,0.0,0.3630,0.4907,0.0208,-66.1756,-4.1500,0.0544,0.0000
146.00,0.0,0.3618,0.4922,0.0210,-66.1211,-4.1500,0.0545,0.0000
146.40,0.0,0.3606,0.4936,0.0211,-66.0666,-4.1500,0.0545,0.0000
146.80,0.0,0.3594,0.4950,0.0213,-66.0120,-4.1500,0.0546,0.0000
147.20,0.0,0.3582,0.4964,0.0215,-65.9573,-4.1500,0.0547,0.0000
147.60,0.0,0.3570,0.4977,0.0216,-65.9026,-4.1500,0.0547,0.0000
148.00,0.0,0.3559,0.4991,0.0218,-65.8478,-4.1500,0.0548,0.0000
148.40,0.0,0.3547,0.5004,0.0220,-65.7930,-4.1500,0.0548,0.0000
148.80,0.0,0.3536,0.5017,0.0222,-65.7381,-4.1500,0.0549,0.0000
149.20,0.0,0.3524,0.5031,0.0224,-65.6832,-4.1500,0.0549,0.0000
149.60,0.0,0.3513,0.5044,0.0225,-65.6283,-4.1500,0.0549,0.0000
150.00,0.0,0.3502,0.5056,0.0227,-65.5733,-4.1500,0.0550,0.0000
150.40,0.0,0.3491,0.5069,0.0229,-65.5183,-4.1500,0.0550,0.0000
150.80,0.0,0.3480,0.5082,0.0231,-65.4632,-4.1500,0.0550,0.0000
151.20,0.0,0.3470,0.5094,0.0233,-65.4082,-4.1500,0.0551,0.0000
151.60,0.0,0.3459,0.5106,0.0235,-65.3531,-4.1500,0.0551,0.0000
152.00,0.0,0.3449,0.5118,0.0237,-65.2980,-4.1500,0.0551,0.0000
152.40,0.0,0.3438,0.5130,0.0238,-65.2430,-4.1500,0.0551,0.0000
152.80,0.0,0.3428,0.5142,0.0240,-65.1879,-4.1500,0.0551,0.0000
153.20,0.0,0.3418,0.5154,0.0242,-65.1328,-4.1500,0.0551,0.0000
153.60,0.0,0.3408,0.5165,0.0244,-65.0777,-4.1500,0.0551,0.0000
154.00,0.0,0.3398,0.5177,0.0246,-65.0226,-4.1500,0.0551,0.0000
154.40,0.0,0.3388,0.5188,0.0248,-64.9675,-4.1500,0.0551,0.0000
154.80,0.0,0.3378,0.5199,0.0250,-64.9125,-4.1500,0.0551,0.0000
155.20,0.0,0.3369,0.5210,0.0252,-64.8574,-4.1500,0.0550,0.0000
155.60,0.0,0.3359,0.5221,0.0254,-64.8024,-4.1500,0.0550,0.0000
156.00,0.0,0.3350,0.5232,0.0256,-64.7474,-4.1500,0.0550,0.0000
156.40,0.0,0.3340,0.5243,0.0259,-64.6924,-4.1500,0.0550,0.0000
156.80,0.0,0.3331,0.5253,0.0261,-64.6375,-4.1500,0.0549,0.0000
157.20,0.0,0.3322,0.5264,0.0263,-64.5826,-4.1500,0.0549,0.0000
157.60,0.0,0.3313,0.5274,0.0265,-64.5277,-4.1500,0.0549,0.0000
158.00,0.0,0.3304,0.5284,0.0267,-64.4728,-4.1500,0.0548,0.0000
158.40,0.0,0.3295,0.5294,0.0269,-64.4180,-4.1500,0.0548,0.0000
158.80,0.0,0.3287,0.5304,0.0271,-64.3633,-4.1500,0.0548,0.0000
159.20,0.0,0.3278,0.5314,0.0274,-64.3086,-4.1500,0.0547,0.0000
159.60,0.0,0.3270,0.5323,0.0276,-64.2539,-4.1500,0.0547,0.0000
160.00,0.0,0.3261,0.5333,0.0278,-64.1993,-4.1500,0.0546,0.0000
160.40,0.0,0.3253,0.5342,0.0280,-64.1447,-4.1500,0.0546,0.0000
160.80,0.0,0.3245,0.5351,0.0282,-64.0902,-4.1500,0.0545,0.0000
161.20,0.0,0.3237,0.5360,0.0285,-64.0358,-4.1500,0.0544,0.0000
161.60,0.0,0.3229,0.5369,0.0287,-63.9814,-4.1500,0.0544,0.0000
162.00,0.0,0.3221,0.5378,0.0289,-63.9271,-4.1500,0.0543,0.0000
162.40,0.0,0.3213,0.5387,0.0292,-63.8728,-4.1500,0.0543,0.0000
162.80,0.0,0.3205,0.5396,0.0294,-63.8187,-4.1500,0.0542,0.0000
163.20,0.0,0.3198,0.5404,0.0296,-63.7645,-4.1500,0.0541,0.0000
163.60,0.0,0.3190,0.5413,0.0299,-63.7105,-4.1500,0.0541,0.0000
164.00,0.0,0.3183,0.5421,0.0301,-63.6565,-4.1500,0.0540,0.0000
164.40,0.0,0.3175,0.5429,0.0303,-63.6026,-4.1500,0.0539,0.0000
164.80,0.0,0.3168,0.5437,0.0306,-63.5487,-4.1500,0.0538,0.0000
165.20,0.0,0.3161,0.5445,0.0308,-63.4950,-4.1500,0.0538,0.0000
165.60,0.0,0.3154,0.5453,0.0310,-63.4413,-4.1500,0.0537,0.0000
166.00,0.0,0.3147,0.5460,0.0313,-63.3877,-4.1500,0.0536,0.0000
166.40,0.0,0.3140,0.5468,0.0315,-63.3342,-4.1500,0.0535,0.0000
166.80,0.0,0.3133,0.5475,0.0318,-63.2807,-4.1500,0.0535,0.0000
167.20,0.0,0.3127,0.5483,0.0320,-63.2273,-4.1500,0.0534,0.0000
167.60,0.0,0.3120,0.5490,0.0323,-63.1740,-4.1500,0.0533,0.0000
168.00,0.0,0.3113,0.5497,0.0325,-63.1208,-4.1500,0.0532,0.0000
168.40,0.0,0.3107,0.5504,0.0328,-63.0677,-4.1500,0.0531,0.0000
168.80,0.0,0.3101,0.5511,0.0330,-63.0147,-4.1500,0.0530,0.0000
169.20,0.0,0.3094,0.5518,0.0333,-62.9617,-4.1500,0.0530,0.0000
169.60,0.0,0.3088,0.5525,0.0335,-62.9088,-4.1500,0.0529,0.0000
170.00,0.0,0.3082,0.5531,0.0338,-62.8560,-4.1500,0.0528,0.0000
170.40,0.0,0.3076,0.5538,0.0341,-62.8033,-4.1500,0.0527,0.0000
170.80,0.0,0.3070,0.5544,0.0343,-62.7507,-4.1500,0.0526,0.0000
171.20,0.0,0.3064,0.5550,0.0346,-62.6981,-4.1500,0.0525,0.0000
171.60,0.0,0.3058,0.5556,0.0349,-62.6457,-4.1500,0.0525,0.0000
172.00,0.0,0.3053,0.5562,0.0351,-62.5933,-4.1500,0.0524,0.0000
172.40,0.0,0.3047,0.5568,0.0354,-62.5410,-4.1500,0.0523,0.0000
172.80,0.0,0.3042,0.5574,0.0357,-62.4888,-4.1500,0.0522,0.0000
173.20,0.0,0.3036,0.5580,0.0359,-62.4367,-4.1500,0.0521,0.0000
173.60,0.0,0.3031,0.5585,0.0362,-62.3846,-4.1500,0.0521,0.0000
174.00,0.0,0.3026,0.5591,0.0365,-62.3326,-4.1500,0.0520,0.0000
174.40,0.0,0.3020,0.5596,0.0367,-62.2807,-4.1500,0.0519,0.0000
174.80,0.0,0.3015,0.5601,0.0370,-62.2289,-4.1500,0.0518,0.0000
175.20,0.0,0.3010,0.5607,0.0373,-62.1772,-4.1500,0.0517,0.0000
175.60,0.0,0.3005,0.5612,0.0376,-62.1255,-4.1500,0.0517,0.0000
176.00,0.0,0.3000,0.5617,0.0379,-62.0739,-4.1500,0.0516,0.0000
176.40,0.0,0.2996,0.5622,0.0381,-62.0224,-4.1500,0.0515,0.0000
176.80,0.0,0.2991,0.5626,0.0384,-61.9709,-4.1500,0.0514,0.0000
177.20,0.0,0.2986,0.5631,0.0387,-61.9196,-4.1500,0.0514,0.0000
177.60,0.0,0.2982,0.5636,0.0390,-61.8683,-4.1500,0.0513,0.0000
178.00,0.0,0.2977,0.5640,0.0393,-61.8170,-4.1500,0.0512,0.0000
178.40,0.0,0.2973,0.5644,0.0396,-61.7658,-4.1500,0.0512,0.0000
178.80,0.0,0.2968,0.5649,0.0399,-61.7147,-4.1500,0.0511,0.0000
179.20,0.0,0.2964,0.5653,0.0402,-61.6637,-4.1500,0.0511,0.0000
179.60,0.0,0.2960,0.5657,0.0404,-61.6127,-4.1500,0.0510,0.0000
180.00,0.0,0.2956,0.5661,0.0407,-61.5617,-4.1500,0.0509,0.0000
180.40,0.0,0.2952,0.5665,0.0410,-61.5108,-4.1500,0.0509,0.0000
180.80,0.0,0.2948,0.5669,0.0413,-61.4600,-4.1500,0.0508,0.0000
181.20,0.0,0.2944,0.5672,0.0416,-61.4092,-4.1500,0.0508,0.0000
181.60,0.0,0.2940,0.5676,0.0419,-61.3584,-4.1500,0.0508,0.0000
182.00,0.0,0.2936,0.5679,0.0422,-61.3077,-4.1500,0.0507,0.0000
182.40,0.0,0.2932,0.5683,0.0426,-61.2570,-4.1500,0.0507,0.0000
182.80,0.0,0.2929,0.5686,0.0429,-61.2064,-4.1500,0.0506,0.0000
183.20,0.0,0.2925,0.5689,0.0432,-61.1558,-4.1500,0.0506,0.0000
183.60,0.0,0.2922,0.5693,0.0435,-61.1052,-4.1500,0.0506,0.0000
184.00,0.0,0.2918,0.5696,0.0438,-61.0547,-4.1500,0.0506,0.0000
184.40,0.0,0.2915,0.5698,0.0441,-61.0041,-4.1500,0.0505,0.0000
184.80,0.0,0.2912,0.5701,0.0444,-60.9536,-4.1500,0.0505,0.0000
185.20,0.0,0.2908,0.5704,0.0447,-60.9031,-4.1500,0.0505,0.0000
185.60,0.0,0.2905,0.5707,0.0451,-60.8526,-4.1500,0.0505,0.0000
186.00,0.0,0.2902,0.5709,0.0454,-60.8021,-4.1500,0.0505,0.0000
186.40,0.0,0.2899,0.5712,0.0457,-60.7517,-4.1500,0.0505,0.0000
186.80,0.0,0.2896,0.5714,0.0460,-60.7012,-4.1500,0.0505,0.0000
187.20,0.0,0.2893,0.5716,0.0464,-60.6507,-4.1500,0.0505,0.0000
187.60,0.0,0.2890,0.5719,0.0467,-60.6001,-4.1500,0.0505,0.0000
188.00,0.0,0.2888,0.5721,0.0470,-60.5496,-4.1500,0.0505,0.0000
188.40,0.0,0.2885,0.5723,0.0474,-60.4990,-4.1500,0.0506,0.0000
188.80,0.0,0.2882,0.5725,0.0477,-60.4485,-4.1500,0.0506,0.0000
189.20,0.0,0.2880,0.5727,0.0480,-60.3978,-4.1500,0.0506,0.0000
189.60,0.0,0.2877,0.5728,0.0484,-60.3471,-4.1500,0.0507,0.0000
190.00,0.0,0.2875,0.5730,0.0487,-60.2964,-4.1500,0.0507,0.0000
190.40,0.0,0.2873,0.5732,0.0491,-60.2457,-4.1500,0.0508,0.0000
190.80,0.0,0.2870,0.5733,0.0494,-60.1948,-4.1500,0.0508,0.0000
191.20,0.0,0.2868,0.5734,0.0498,-60.1439,-4.1500,0.0509,0.0000
191.60,0.0,0.2866,0.5736,0.0501,-60.0929,-4.1500,0.0510,0.0000
192.00,0.0,0.2864,0.5737,0.0505,-60.0419,-4.1500,0.0511,0.0000
192.40,0.0,0.2862,0.5738,0.0509,-59.9907,-4.1500,0.0512,0.0000
192.80,0.0,0.2860,0.5739,0.0512,-59.9395,-4.1500,0.0513,0.0000
193.20,0.0,0.2858,0.5740,0.0516,-59.8881,-4.1500,0.0514,0.0000
193.60,0.0,0.2856,0.5741,0.0520,-59.8366,-4.1500,0.0515,0.0000
194.00,0.0,0.2854,0.5742,0.0523,-59.7850,-4.1500,0.0516,0.0000
194.40,0.0,0.2852,0.5742,0.0527,-59.7333,-4.1500,0.0517,0.0000
194.80,0.0,0.2851,0.5743,0.0531,-59.6814,-4.1500,0.0519,0.0000
195.20,0.0,0.2849,0.5743,0.0535,-59.6294,-4.1500,0.0520,0.0000
195.60,0.0,0.2847,0.5744,0.0538,-59.5772,-4.1500,0.0522,0.0000
196.00,0.0,0.2846,0.5744,0.0542,-59.5249,-4.1500,0.0523,0.0000
196.40,0.0,0.2844,0.5744,0.0546,-59.4724,-4.1500,0.0525,0.0000
196.80,0.0,0.2843,0.5745,0.0550,-59.4196,-4.1500,0.0527,0.0000
197.20,0.0,0.2842,0.5745,0.0554,-59.3667,-4.1500,0.0529,0.0000
197.60,0.0,0.2840,0.5745,0.0558,-59.3136,-4.1500,0.0531,0.0000
198.00,0.0,0.2839,0.5744,0.0562,-59.2602,-4.1500,0.0534,0.0000
198.40,0.0,0.2838,0.5744,0.0566,-59.2066,-4.1500,0.0536,0.0000
198.80,0.0,0.2837,0.5744,0.0570,-59.1527,-4.1500,0.0539,0.0000
199.20,0.0,0.2836,0.5744,0.0575,-59.0986,-4.1500,0.0541,0.0000
199.60,0.0,0.2835,0.5743,0.0579,-59.0442,-4.1500,0.0544,0.0000
200.00,0.0,0.2834,0.5742,0.0583,-58.9894,-4.1500,0.0547,0.0000
200.40,0.0,0.2833,0.5742,0.0587,-58.9344,-4.1500,0.0550,0.0000
200.80,0.0,0.2832,0.5741,0.0592,-58.8790,-4.1500,0.0554,0.0000
201.20,0.0,0.2832,0.5740,0.0596,-58.8233,-4.1500,0.0557,0.0000
201.60,0.0,0.2831,0.5739,0.0601,-58.7672,-4.1500,0.0561,0.0000
202.00,0.0,0.2830,0.5738,0.0605,-58.7108,-4.1500,0.0565,0.0000
202.40,0.0,0.2830,0.5737,0.0610,-58.6539,-4.1500,0.0569,0.0000
202.80,0.0,0.2829,0.5736,0.0614,-58.5966,-4.1500,0.0573,0.0000
203.20,0.0,0.2829,0.5735,0.0619,-58.5388,-4.1500,0.0577,0.0000
203.60,0.0,0.2829,0.5733,0.0624,-58.4806,-4.1500,0.0582,0.0000
204.00,0.0,0.2828,0.5732,0.0629,-58.4219,-4.1500,0.0587,0.0000
204.40,0.0,0.2828,0.5730,0.0633,-58.3627,-4.1500,0.0592,0.0000
204.80,0.0,0.2828,0.5728,0.0638,-58.3029,-4.1500,0.0598,0.0000
205.20,0.0,0.2828,0.5727,0.0643,-58.2426,-4.1500,0.0603,0.0000
205.60,0.0,0.2828,0.5725,0.0648,-58.1816,-4.1500,0.0610,0.0000
206.00,0.0,0.2828,0.5723,0.0654,-58.1200,-4.1500,0.0616,0.0000
206.40,0.0,0.2828,0.5721,0.0659,-58.0578,-4.1500,0.0622,0.0000
206.80,0.0,0.2828,0.5719,0.0664,-57.9948,-4.1500,0.0629,0.0000
207.20,0.0,0.2828,0.5716,0.0670,-57.9312,-4.1500,0.0637,0.0000
207.60,0.0,0.2828,0.5714,0.0675,-57.8667,-4.1500,0.0644,0.0000
208.00,0.0,0.2829,0.5711,0.0681,-57.8015,-4.1500,0.0653,0.0000
208.40,0.0,0.2829,0.5709,0.0686,-57.7353,-4.1500,0.0661,0.0000
208.80,0.0,0.2829,0.5706,0.0692,-57.6683,-4.1500,0.0670,0.0000
209.20,0.0,0.2830,0.5703,0.0698,-57.6004,-4.1500,0.0679,0.0000
209.60,0.0,0.2830,0.5701,0.0704,-57.5315,-4.1500,0.0689,0.0000
210.00,0.0,0.2831,0.5697,0.0710,-57.4615,-4.1500,0.0700,0.0000
210.40,0.0,0.2832,0.5694,0.0717,-57.3904,-4.1500,0.0711,0.0000
210.80,0.0,0.2833,0.5691,0.0723,-57.3181,-4.1500,0.0722,0.0000
211.20,0.0,0.2833,0.5688,0.0729,-57.2447,-4.1500,0.0735,0.0000
211.60,0.0,0.2834,0.5684,0.0736,-57.1699,-4.1500,0.0748,0.0000
212.00,0.0,0.2835,0.5681,0.0743,-57.0938,-4.1500,0.0761,0.0000
212.40,0.0,0.2836,0.5677,0.0750,-57.0162,-4.1500,0.0776,0.0000
212.80,0.0,0.2838,0.5673,0.0757,-56.9371,-4.1500,0.0791,0.0000
213.20,0.0,0.2839,0.5669,0.0764,-56.8564,-4.1500,0.0807,0.0000
213.60,0.0,0.2840,0.5665,0.0772,-56.7740,-4.1500,0.0824,0.0000
214.00,0.0,0.2842,0.5661,0.0779,-56.6898,-4.1500,0.0842,0.0000
214.40,0.0,0.2843,0.5656,0.0787,-56.6036,-4.1500,0.0861,0.0000
214.80,0.0,0.2844,0.5652,0.0795,-56.5154,-4.1500,0.0882,0.0000
215.20,0.0,0.2846,0.5647,0.0804,-56.4251,-4.1500,0.0903,0.0000
215.60,0.0,0.2848,0.5642,0.0812,-56.3324,-4.1500,0.0927,0.0000
216.00,0.0,0.2850,0.5637,0.0821,-56.2373,-4.1500,0.0951,0.0000
216.40,0.0,0.2852,0.5632,0.0830,-56.1396,-4.1500,0.0977,0.0000
216.80,0.0,0.2853,0.5627,0.0840,-56.0391,-4.1500,0.1005,0.0000
217.20,0.0,0.2856,0.5622,0.0849,-55.9356,-4.1500,0.1035,0.0000
217.60,0.0,0.2858,0.5616,0.0859,-55.8290,-4.1500,0.1067,0.0000
218.00,0.0,0.2860,0.5610,0.0870,-55.7189,-4.1500,0.1101,0.0000
218.40,0.0,0.2862,0.5604,0.0880,-55.6051,-4.1500,0.1137,0.0000
218.80,0.0,0.2865,0.5598,0.0891,-55.4875,-4.1500,0.1177,0.0000
219.20,0.0,0.2867,0.5591,0.0903,-55.3656,-4.1500,0.1219,0.0000
219.60,0.0,0.2870,0.5585,0.0915,-55.2392,-4.1500,0.1264,0.0000
220.00,0.0,0.2873,0.5578,0.0927,-55.1078,-4.1500,0.1314,5.0000
220.40,0.0,0.2876,0.5571,0.0940,-54.9711,-4.1500,0.1367,5.0000
220.80,0.0,0.2879,0.5564,0.0954,-54.8287,-4.1500,0.1424,5.0000
221.20,0.0,0.2882,0.5556,0.0968,-54.6800,-4.1500,0.1487,5.0000
221.60,0.0,0.2886,0.5548,0.0983,-54.5245,-4.1500,0.1555,5.0000
222.00,0.0,0.2889,0.5540,0.0999,-54.3617,-4.1500,0.1629,5.0000
222.40,0.0,0.2893,0.5532,0.1015,-54.1907,-4.1500,0.1710,5.0000
222.80,0.0,0.2897,0.5523,0.1032,-54.0108,-4.1500,0.1799,5.0000
223.20,0.0,0.2901,0.5514,0.1050,-53.8212,-4.1500,0.1896,5.0000
223.60,0.0,0.2905,0.5505,0.1070,-53.6209,-4.1500,0.2003,5.0000
224.00,0.0,0.2910,0.5495,0.1090,-53.4087,-4.1500,0.2122,5.0000
224.40,0.0,0.2914,0.5484,0.1111,-53.1834,-4.1500,0.2253,5.0000
224.80,0.0,0.2919,0.5474,0.1134,-52.9435,-4.1500,0.2399,5.0000
225.20,0.0,0.2925,0.5463,0.1159,-52.6873,-4.1500,0.2562,5.0000
225.60,0.0,0.2930,0.5451,0.1185,-52.4128,-4.1500,0.2745,5.0000
226.00,0.0,0.2936,0.5439,0.1213,-52.1179,-4.1500,0.2950,5.0000
226.40,0.0,0.2942,0.5426,0.1243,-51.7997,-4.1500,0.3182,5.0000
226.80,0.0,0.2948,0.5412,0.1276,-51.4552,-4.1500,0.3445,5.0000
227.20,0.0,0.2955,0.5398,0.1311,-51.0807,-4.1500,0.3745,5.0000
227.60,0.0,0.2962,0.5383,0.1349,-50.6719,-4.1500,0.4088,5.0000
228.00,0.0,0.2970,0.5367,0.1391,-50.2234,-4.1500,0.4485,5.0000
228.40,0.0,0.2978,0.5350,0.1436,-49.7290,-4.1500,0.4944,5.0000
228.80,0.0,0.2987,0.5331,0.1487,-49.1810,-4.1500,0.5480,5.0000
229.20,0.0,0.2997,0.5312,0.1542,-48.5699,-4.1500,0.6111,5.0000
229.60,0.0,0.3007,0.5290,0.1603,-47.8841,-4.1500,0.6858,5.0000
230.00,0.0,0.3018,0.5267,0.1672,-47.1093,-4.1500,0.7749,5.0000
230.40,0.0,0.3031,0.5242,0.1749,-46.2271,-4.1500,0.8822,5.0000
230.80,0.0,0.3044,0.5214,0.1836,-45.2145,-4.1500,1.0126,5.0000
231.20,0.0,0.3059,0.5183,0.1936,-44.0419,-4.1500,1.1726,5.0000
231.60,0.0,0.3075,0.5148,0.2049,-42.6709,-4.1500,1.3710,5.0000
232.00,0.0,0.3094,0.5109,0.2180,-41.0514,-4.1500,1.6195,5.0000
232.40,0.0,0.3115,0.5063,0.2333,-39.1171,-4.1500,1.9343,5.0000
232.80,0.0,0.3140,0.5010,0.2512,-36.7798,-4.1500,2.3373,5.0000
233.20,0.0,0.3168,0.4947,0.2725,-33.9212,-4.1500,2.8585,5.0000
233.60,0.0,0.3202,0.4871,0.2979,-30.3833,-4.1500,3.5379,5.0000
234.00,0.0,0.3243,0.4779,0.3286,-25.9560,-4.1500,4.4273,5.0000
234.40,0.0,0.3293,0.4667,0.3661,-20.3677,-4.1500,5.5882,5.0000
234.80,0.0,0.3355,0.4534,0.4120,-13.2885,-4.1500,7.0793,5.0000
235.20,0.0,0.3433,0.4383,0.4682,-4.3736,-4.1500,8.9148,5.0000
235.60,0.0,0.3533,0.4221,0.5357,6.5842,-4.1500,10.9578,5.0000
236.00,0.0,0.3660,0.4057,0.6138,19.2781,-4.1500,12.6939,5.0000
236.40,0.0,0.3816,0.3896,0.6978,32.2518,-4.1500,12.9737,5.0000
236.80,0.0,0.4002,0.3741,0.7792,42.6475,-4.1500,10.3957,5.0000
237.20,0.0,0.4206,0.3591,0.8477,47.9398,-4.1500,5.2923,5.0000
237.60,0.0,0.4416,0.3448,0.8983,48.9514,-4.1500,1.0117,5.0000
238.00,0.0,0.4621,0.3310,0.9324,48.5963,-4.1500,-0.3551,5.0000
238.40,0.0,0.4816,0.3178,0.9550,47.9617,-4.1500,-0.6345,5.0000
238.80,0.0,0.5003,0.3051,0.9699,47.0652,-4.1500,-0.8966,5.0000
239.20,0.0,0.5180,0.2929,0.9798,45.9856,-4.1500,-1.0796,5.0000
239.60,0.0,0.5349,0.2812,0.9863,44.7370,-4.1500,-1.2487,5.0000
240.00,0.0,0.5508,0.2699,0.9906,43.3433,-4.1500,-1.3936,5.0000
240.40,0.0,0.5660,0.2592,0.9935,41.8183,-4.1500,-1.5250,5.0000
240.80,0.0,0.5802,0.2488,0.9955,40.1774,-4.1500,-1.6409,5.0000
241.20,0.0,0.5937,0.2389,0.9968,38.4342,-4.1500,-1.7432,5.0000
241.60,0.0,0.6064,0.2294,0.9977,36.6025,-4.1500,-1.8317,5.0000
242.00,0.0,0.6184,0.2202,0.9983,34.6955,-4.1500,-1.9071,5.0000
242.40,0.0,0.6296,0.2114,0.9987,32.7258,-4.1500,-1.9696,5.0000
242.80,0.0,0.6401,0.2030,0.9990,30.7058,-4.1500,-2.0201,5.0000
243.20,0.0,0.6500,0.1949,0.9991,28.6467,-4.1500,-2.0590,5.0000
243.60,0.0,0.6592,0.1872,0.9992,26.5594,-4.1500,-2.0873,5.0000
244.00,0.0,0.6679,0.1798,0.9993,24.4539,-4.1500,-2.1056,5.0000
244.40,0.0,0.6759,0.1726,0.9993,22.3390,-4.1500,-2.1148,5.0000
244.80,0.0,0.6835,0.1658,0.9992,20.2232,-4.1500,-2.1159,5.0000
245.20,0.0,0.6905,0.1593,0.9992,18.1136,-4.1500,-2.1096,5.0000
245.60,0.0,0.6970,0.1530,0.9991,16.0169,-4.1500,-2.0967,5.0000
246.00,0.0,0.7031,0.1470,0.9989,13.9388,-4.1500,-2.0781,5.0000
246.40,0.0,0.7087,0.1412,0.9987,11.8845,-4.1500,-2.0544,5.0000
246.80,0.0,0.7139,0.1357,0.9985,9.8582,-4.1500,-2.0263,5.0000
